Station ID,Latitude,Longitude,Address,Charger Type,Cost (USD/kWh),Availability,Distance to City (km),Usage Stats (avg users/day),Station Operator,Charging Capacity (kW),Connector Types,Installation Year,Renewable Energy Source,Reviews (Rating),Parking Spots,Maintenance Frequency,Is24Hours,IsHighPower
EVS02545,-33.881687,151.252459,"7773 Sydney Ave, Sydney",DC,0.490000,00:00-24:00,8.950000,59,Tesla,150,['Tesla'],2023,Yes,4.900000,9,Annually,True,True
EVS02546,-23.513974,-46.556175,"3467 São Paulo Ave, São Paulo",DC,0.250000,00:00-24:00,6.580000,70,EVgo,350,"['CHAdeMO', 'CCS']",2018,No,4.400000,8,Monthly,True,True
EVS02547,39.906232,116.367663,"392 Beijing Ave, Beijing",L1,0.390000,9:00-18:00,10.800000,15,Tesla,22,['Type 2'],2018,Yes,3.400000,7,Annually,False,False
EVS02548,43.687377,-79.389335,"7894 Toronto Ave, Toronto",L1,0.450000,00:00-24:00,6.090000,71,EVgo,22,"['Tesla', 'CHAdeMO']",2023,No,3.500000,1,Annually,True,False
EVS02549,43.689464,-79.339497,"3807 Toronto Ave, Toronto",DC,0.480000,9:00-18:00,3.950000,24,EVgo,350,['Type 2'],2014,Yes,3.500000,8,Annually,False,True
EVS02550,25.297934,55.215476,"4306 Dubai Ave, Dubai",L1,0.180000,00:00-24:00,8.420000,42,Ionity,150,['CHAdeMO'],2010,No,4.200000,5,Monthly,True,True
EVS02552,-33.794323,18.542635,"4022 Cape Town Ave, Cape Town",DC,0.230000,9:00-18:00,12.720000,97,EVgo,150,['Tesla'],2011,Yes,4.000000,10,Quarterly,False,True
EVS02553,52.436726,13.308279,"6747 Berlin Ave, Berlin",L2,0.210000,00:00-24:00,6.980000,46,ChargePoint,150,['Type 2'],2014,No,3.100000,4,Annually,True,True
EVS02554,18.995188,72.899837,"8769 Mumbai Ave, Mumbai",DC,0.460000,6:00-22:00,8.260000,44,ChargePoint,22,['CCS'],2018,No,4.100000,3,Monthly,False,False
EVS02555,25.270860,55.338429,"5288 Dubai Ave, Dubai",L1,0.390000,00:00-24:00,15.040000,53,EVgo,150,['Tesla'],2012,No,3.500000,1,Annually,True,True
EVS02556,37.798682,-122.304017,"370 San Francisco Ave, San Francisco",DC,0.110000,00:00-24:00,3.590000,24,EVgo,150,"['CCS', 'Tesla']",2010,No,3.300000,10,Annually,True,True
EVS02557,-23.509708,-46.525276,"5668 São Paulo Ave, São Paulo",DC,0.130000,6:00-22:00,4.540000,92,EVgo,150,"['CCS', 'Tesla']",2010,Yes,4.800000,7,Quarterly,False,True
EVS02558,13.751672,100.462077,"8630 Bangkok Ave, Bangkok",DC,0.390000,9:00-18:00,12.770000,15,Ionity,50,['Tesla'],2012,Yes,3.100000,6,Annually,False,False
EVS02559,34.056791,-118.316865,"1811 Los Angeles Ave, Los Angeles",L2,0.240000,9:00-18:00,13.500000,99,ChargePoint,350,"['Type 2', 'Tesla']",2015,Yes,3.200000,5,Annually,False,True
EVS02560,-33.801902,151.385589,"8807 Sydney Ave, Sydney",L2,0.380000,9:00-18:00,10.460000,39,EVgo,50,"['CHAdeMO', 'Tesla']",2020,Yes,3.500000,3,Annually,False,False
EVS02562,37.751101,-122.377770,"2983 San Francisco Ave, San Francisco",L1,0.300000,9:00-18:00,3.340000,54,EVgo,50,['CHAdeMO'],2011,Yes,3.100000,3,Monthly,False,False
EVS02563,55.736343,37.622060,"9891 Moscow Ave, Moscow",L1,0.250000,6:00-22:00,2.040000,81,EVgo,22,['Type 2'],2022,Yes,4.900000,10,Monthly,False,False
EVS02564,34.075577,-118.329887,"1406 Los Angeles Ave, Los Angeles",DC,0.160000,00:00-24:00,2.520000,28,ChargePoint,350,['Type 2'],2019,Yes,4.000000,3,Quarterly,True,True
EVS02565,37.890969,-122.435209,"9595 San Francisco Ave, San Francisco",L1,0.300000,00:00-24:00,7.610000,27,Ionity,50,['Type 2'],2011,Yes,4.100000,9,Annually,True,False
EVS02566,37.852155,-122.486372,"148 San Francisco Ave, San Francisco",L1,0.480000,00:00-24:00,16.080000,67,Greenlots,150,"['CCS', 'Tesla']",2020,Yes,4.900000,2,Quarterly,True,True
EVS02567,-23.508357,-46.522198,"5716 São Paulo Ave, São Paulo",L1,0.120000,6:00-22:00,4.440000,42,EVgo,350,"['CHAdeMO', 'Tesla']",2013,Yes,3.700000,4,Quarterly,False,True
EVS02568,43.788617,-79.358171,"4803 Toronto Ave, Toronto",L1,0.460000,6:00-22:00,12.140000,10,EVgo,22,"['Type 2', 'CCS']",2019,Yes,4.900000,10,Monthly,False,False
EVS02569,34.045422,-118.306958,"1954 Los Angeles Ave, Los Angeles",DC,0.280000,6:00-22:00,13.740000,54,Tesla,150,['Tesla'],2016,No,4.100000,6,Monthly,False,True
EVS02570,55.749160,37.545801,"5241 Moscow Ave, Moscow",DC,0.360000,9:00-18:00,12.500000,78,ChargePoint,350,"['Tesla', 'CCS']",2021,Yes,4.700000,8,Quarterly,False,True
EVS02572,41.962369,-87.609396,"647 Chicago Ave, Chicago",DC,0.290000,9:00-18:00,0.720000,49,Ionity,50,['CHAdeMO'],2015,No,4.400000,3,Quarterly,False,False
EVS02573,-33.761550,18.501761,"1773 Cape Town Ave, Cape Town",DC,0.120000,00:00-24:00,12.510000,19,Tesla,22,"['Tesla', 'CCS']",2010,No,4.100000,5,Monthly,True,False
EVS02574,19.443806,-99.076460,"1728 Mexico City Ave, Mexico City",L2,0.370000,00:00-24:00,15.830000,97,EVgo,150,"['Tesla', 'Type 2']",2016,No,3.800000,5,Quarterly,True,True
EVS02575,25.386251,55.357438,"8225 Dubai Ave, Dubai",DC,0.380000,9:00-18:00,7.760000,66,Ionity,150,['CCS'],2012,No,4.800000,5,Monthly,False,True
EVS02576,-23.689576,-46.521834,"5761 São Paulo Ave, São Paulo",L2,0.350000,9:00-18:00,11.610000,57,Tesla,150,['CCS'],2014,Yes,4.600000,9,Monthly,False,True
EVS02577,19.006405,72.962758,"3872 Mumbai Ave, Mumbai",L1,0.490000,6:00-22:00,6.880000,34,Tesla,50,['CHAdeMO'],2016,No,3.600000,9,Annually,False,False
EVS02578,52.504550,13.455619,"4806 Berlin Ave, Berlin",L1,0.210000,6:00-22:00,12.860000,67,Greenlots,350,"['CCS', 'Type 2']",2014,Yes,4.500000,2,Quarterly,False,True
EVS02579,-33.737092,18.554684,"7739 Cape Town Ave, Cape Town",L2,0.260000,6:00-22:00,11.510000,27,EVgo,150,"['CCS', 'Tesla']",2010,No,3.300000,7,Annually,False,True
EVS02580,-33.856454,151.236000,"4047 Sydney Ave, Sydney",L2,0.120000,9:00-18:00,12.920000,34,ChargePoint,50,['Type 2'],2014,No,4.600000,3,Quarterly,False,False
EVS02582,55.747304,37.551948,"843 Moscow Ave, Moscow",L2,0.430000,6:00-22:00,11.380000,34,Ionity,50,['Tesla'],2017,No,4.100000,1,Quarterly,False,False
EVS02583,25.376581,55.362643,"6327 Dubai Ave, Dubai",L2,0.360000,00:00-24:00,3.360000,47,EVgo,22,"['CCS', 'CHAdeMO']",2020,No,3.700000,1,Annually,True,False
EVS02584,19.482269,-99.059630,"524 Mexico City Ave, Mexico City",L2,0.290000,9:00-18:00,6.020000,69,ChargePoint,22,['CCS'],2011,No,3.300000,2,Monthly,False,False
EVS02585,55.845791,37.637532,"8302 Moscow Ave, Moscow",L1,0.360000,6:00-22:00,1.570000,53,ChargePoint,50,['CHAdeMO'],2017,Yes,4.400000,1,Monthly,False,False
EVS02586,-33.873926,18.430190,"9058 Cape Town Ave, Cape Town",DC,0.330000,00:00-24:00,1.940000,80,Ionity,150,"['CHAdeMO', 'Type 2']",2017,No,4.400000,7,Annually,True,True
EVS02587,37.821930,-122.307442,"158 San Francisco Ave, San Francisco",L1,0.370000,9:00-18:00,13.450000,96,Greenlots,350,['CHAdeMO'],2017,No,4.200000,4,Monthly,False,True
EVS02588,-23.699360,-46.547927,"9938 São Paulo Ave, São Paulo",DC,0.220000,9:00-18:00,4.140000,39,EVgo,50,"['Type 2', 'CCS']",2012,Yes,4.200000,9,Monthly,False,False
EVS02589,37.560812,127.011997,"2340 Seoul Ave, Seoul",L1,0.410000,00:00-24:00,7.540000,100,Ionity,50,"['Type 2', 'Tesla']",2019,No,4.900000,8,Monthly,True,False
EVS02590,19.597872,-99.165746,"7392 Mexico City Ave, Mexico City",L2,0.280000,9:00-18:00,2.140000,44,EVgo,22,"['Type 2', 'Tesla']",2015,No,3.800000,7,Quarterly,False,False
EVS02592,34.191407,-118.224371,"5859 Los Angeles Ave, Los Angeles",DC,0.420000,6:00-22:00,2.240000,27,Greenlots,22,"['CHAdeMO', 'Tesla']",2017,Yes,4.300000,4,Monthly,False,False
EVS02593,34.123212,-118.337057,"3978 Los Angeles Ave, Los Angeles",L2,0.450000,6:00-22:00,13.020000,29,Ionity,150,"['CHAdeMO', 'CCS']",2011,No,4.600000,6,Monthly,False,True
EVS02594,19.574896,-99.192634,"9560 Mexico City Ave, Mexico City",DC,0.280000,6:00-22:00,18.510000,21,Ionity,350,"['Type 2', 'CCS']",2023,Yes,3.700000,9,Quarterly,False,True
EVS02595,18.921501,72.874070,"6636 Mumbai Ave, Mumbai",DC,0.110000,00:00-24:00,14.930000,25,ChargePoint,22,"['Tesla', 'CCS']",2022,No,3.400000,2,Monthly,True,False
EVS02596,52.503527,13.448241,"9432 Berlin Ave, Berlin",L2,0.420000,9:00-18:00,16.620000,59,EVgo,50,"['CCS', 'CHAdeMO']",2020,No,3.200000,6,Annually,False,False
EVS02597,39.940994,116.487864,"5235 Beijing Ave, Beijing",DC,0.330000,9:00-18:00,19.620000,55,Ionity,150,['CHAdeMO'],2015,Yes,4.300000,8,Annually,False,True
EVS02598,-23.547740,-46.663342,"5046 São Paulo Ave, São Paulo",DC,0.160000,9:00-18:00,10.290000,91,EVgo,150,['CCS'],2019,Yes,4.700000,9,Monthly,False,True
EVS02599,55.862238,37.603460,"4973 Moscow Ave, Moscow",L1,0.160000,9:00-18:00,9.260000,20,Greenlots,350,"['CHAdeMO', 'Tesla']",2013,Yes,4.000000,4,Monthly,False,True
EVS02600,19.193898,72.986721,"4656 Mumbai Ave, Mumbai",L2,0.290000,9:00-18:00,8.720000,72,ChargePoint,22,"['Type 2', 'CHAdeMO']",2022,Yes,3.400000,7,Annually,False,False
EVS02602,41.949525,-87.723222,"1979 Chicago Ave, Chicago",DC,0.170000,6:00-22:00,7.850000,71,Tesla,22,['CHAdeMO'],2017,Yes,4.000000,10,Annually,False,False
EVS02603,25.307050,55.250546,"1085 Dubai Ave, Dubai",L1,0.120000,00:00-24:00,2.560000,67,Greenlots,22,"['CCS', 'Tesla']",2015,Yes,3.700000,9,Monthly,True,False
EVS02604,-33.817272,18.419608,"6187 Cape Town Ave, Cape Town",L1,0.180000,9:00-18:00,1.270000,76,ChargePoint,22,['Tesla'],2017,Yes,3.400000,7,Annually,False,False
EVS02605,39.867912,116.361106,"9289 Beijing Ave, Beijing",L1,0.120000,6:00-22:00,8.530000,17,ChargePoint,350,['Tesla'],2017,No,4.100000,5,Monthly,False,True
EVS02606,55.801781,37.576129,"6422 Moscow Ave, Moscow",L2,0.450000,00:00-24:00,2.260000,43,EVgo,50,"['CCS', 'Tesla']",2020,Yes,4.300000,1,Quarterly,True,False
EVS02607,19.573121,-99.044992,"3239 Mexico City Ave, Mexico City",L2,0.390000,9:00-18:00,7.520000,22,Ionity,350,['Tesla'],2021,Yes,3.100000,7,Monthly,False,True
EVS02608,-23.648099,-46.630205,"1413 São Paulo Ave, São Paulo",L2,0.370000,6:00-22:00,13.520000,57,ChargePoint,50,"['CCS', 'CHAdeMO']",2021,Yes,3.600000,5,Monthly,False,False
EVS02609,13.734868,100.528896,"8491 Bangkok Ave, Bangkok",L1,0.470000,6:00-22:00,18.870000,17,EVgo,22,"['Type 2', 'CCS']",2022,Yes,3.700000,8,Monthly,False,False
EVS02610,13.858132,100.441540,"2819 Bangkok Ave, Bangkok",L1,0.410000,00:00-24:00,17.690000,97,EVgo,350,"['CCS', 'CHAdeMO']",2017,No,5.000000,3,Annually,True,True
EVS02612,34.043484,-118.294949,"3121 Los Angeles Ave, Los Angeles",L1,0.440000,9:00-18:00,16.290000,79,Ionity,150,"['CHAdeMO', 'CCS']",2019,Yes,4.400000,8,Monthly,False,True
EVS02613,34.135453,-118.220543,"536 Los Angeles Ave, Los Angeles",L1,0.220000,9:00-18:00,0.960000,88,Ionity,22,['Type 2'],2021,Yes,3.300000,7,Monthly,False,False
EVS02614,19.487343,-99.072782,"945 Mexico City Ave, Mexico City",L2,0.190000,00:00-24:00,18.660000,69,Greenlots,22,['Type 2'],2020,Yes,4.000000,10,Monthly,True,False
EVS02615,13.891777,100.530550,"6802 Bangkok Ave, Bangkok",DC,0.330000,00:00-24:00,15.590000,22,ChargePoint,22,['Type 2'],2019,Yes,4.200000,2,Monthly,True,False
EVS02616,13.849225,100.588592,"1983 Bangkok Ave, Bangkok",DC,0.240000,6:00-22:00,7.110000,25,Tesla,50,"['Type 2', 'CHAdeMO']",2022,Yes,4.500000,5,Annually,False,False
EVS02617,43.697546,-79.424434,"2631 Toronto Ave, Toronto",L2,0.150000,6:00-22:00,15.820000,64,Tesla,50,"['Type 2', 'CCS']",2011,No,3.700000,2,Monthly,False,False
EVS02618,13.760792,100.410281,"826 Bangkok Ave, Bangkok",L1,0.460000,00:00-24:00,15.610000,23,ChargePoint,22,"['CCS', 'CHAdeMO']",2012,Yes,4.800000,4,Monthly,True,False
EVS02619,18.925489,72.879735,"3993 Mumbai Ave, Mumbai",L1,0.290000,6:00-22:00,4.760000,88,ChargePoint,150,"['Type 2', 'Tesla']",2023,No,3.100000,7,Annually,False,True
EVS02620,18.948919,72.810526,"9792 Mumbai Ave, Mumbai",L1,0.260000,9:00-18:00,18.020000,67,EVgo,350,['Tesla'],2022,Yes,4.300000,2,Monthly,False,True
EVS02622,39.813649,116.265252,"280 Beijing Ave, Beijing",L1,0.450000,6:00-22:00,13.310000,37,Greenlots,50,['Tesla'],2012,Yes,3.800000,6,Monthly,False,False
EVS02623,41.897385,-87.743850,"2596 Chicago Ave, Chicago",DC,0.290000,9:00-18:00,0.730000,96,Ionity,22,"['Type 2', 'CHAdeMO']",2010,No,4.200000,10,Quarterly,False,False
EVS02624,37.548905,127.049229,"3427 Seoul Ave, Seoul",DC,0.200000,00:00-24:00,1.380000,35,Ionity,22,"['CHAdeMO', 'CCS']",2010,No,3.800000,6,Monthly,True,False
EVS02625,19.145011,72.832136,"1584 Mumbai Ave, Mumbai",L1,0.380000,9:00-18:00,19.010000,40,Tesla,22,['Type 2'],2015,Yes,4.000000,7,Annually,False,False
EVS02626,34.199505,-118.266940,"7530 Los Angeles Ave, Los Angeles",L2,0.380000,9:00-18:00,8.210000,85,Tesla,22,"['Tesla', 'CCS']",2023,Yes,4.700000,6,Annually,False,False
EVS02627,-33.791217,151.316863,"3593 Sydney Ave, Sydney",L2,0.140000,9:00-18:00,4.380000,31,ChargePoint,350,['CCS'],2013,No,4.000000,5,Annually,False,True
EVS02628,52.529862,13.326848,"3235 Berlin Ave, Berlin",L1,0.440000,00:00-24:00,0.590000,16,Tesla,22,"['CHAdeMO', 'Type 2']",2015,No,3.300000,3,Annually,True,False
EVS02629,25.375908,55.325643,"283 Dubai Ave, Dubai",L2,0.490000,00:00-24:00,4.190000,62,Ionity,50,"['Type 2', 'CHAdeMO']",2018,Yes,4.600000,3,Quarterly,True,False
EVS02630,19.570657,-99.177709,"372 Mexico City Ave, Mexico City",L1,0.180000,9:00-18:00,9.790000,51,EVgo,50,"['CHAdeMO', 'Type 2']",2012,No,4.600000,9,Annually,False,False
EVS02632,13.865033,100.573934,"7530 Bangkok Ave, Bangkok",L1,0.170000,00:00-24:00,17.480000,33,Greenlots,22,"['Tesla', 'Type 2']",2013,No,4.900000,8,Quarterly,True,False
EVS02633,19.452194,-99.043097,"1729 Mexico City Ave, Mexico City",L1,0.230000,9:00-18:00,11.090000,68,Tesla,22,['CCS'],2015,Yes,4.600000,5,Annually,False,False
EVS02634,41.918357,-87.615282,"508 Chicago Ave, Chicago",DC,0.360000,9:00-18:00,6.980000,29,Greenlots,50,"['Type 2', 'CCS']",2014,Yes,3.700000,6,Quarterly,False,False
EVS02635,55.859129,37.609111,"5815 Moscow Ave, Moscow",L1,0.280000,00:00-24:00,9.930000,23,Ionity,50,"['Type 2', 'CHAdeMO']",2012,Yes,4.800000,2,Quarterly,True,False
EVS02636,37.584157,127.080997,"1544 Seoul Ave, Seoul",DC,0.450000,00:00-24:00,15.750000,54,ChargePoint,22,['CHAdeMO'],2010,Yes,3.700000,8,Quarterly,True,False
EVS02637,13.732232,100.507869,"727 Bangkok Ave, Bangkok",DC,0.390000,9:00-18:00,9.710000,30,Ionity,150,['CCS'],2018,No,3.200000,4,Quarterly,False,True
EVS02638,39.932119,116.331168,"7768 Beijing Ave, Beijing",DC,0.300000,00:00-24:00,18.160000,90,ChargePoint,50,['Tesla'],2022,Yes,3.400000,6,Annually,True,False
EVS02639,39.889380,116.217418,"3985 Beijing Ave, Beijing",DC,0.170000,9:00-18:00,9.660000,52,ChargePoint,50,"['Tesla', 'Type 2']",2018,No,3.100000,5,Quarterly,False,False
EVS02640,19.032405,72.985122,"1647 Mumbai Ave, Mumbai",L1,0.150000,00:00-24:00,19.980000,97,Tesla,50,['CHAdeMO'],2020,Yes,3.900000,8,Annually,True,False
EVS02642,39.883402,116.222248,"5527 Beijing Ave, Beijing",L1,0.420000,6:00-22:00,19.730000,53,Tesla,150,"['CCS', 'CHAdeMO']",2014,Yes,4.200000,3,Monthly,False,True
EVS02643,19.528501,-99.010729,"6832 Mexico City Ave, Mexico City",DC,0.120000,00:00-24:00,12.170000,59,Tesla,22,"['Type 2', 'Tesla']",2019,Yes,3.100000,8,Monthly,True,False
EVS02644,-33.825118,151.211647,"287 Sydney Ave, Sydney",L1,0.200000,9:00-18:00,2.320000,97,EVgo,22,['CHAdeMO'],2017,Yes,4.000000,5,Monthly,False,False
EVS02645,13.864272,100.533747,"182 Bangkok Ave, Bangkok",L1,0.130000,6:00-22:00,13.310000,85,ChargePoint,150,"['Type 2', 'CCS']",2017,Yes,3.600000,4,Quarterly,False,True
EVS02646,52.457520,13.369259,"5660 Berlin Ave, Berlin",L1,0.250000,9:00-18:00,3.190000,39,EVgo,350,['CCS'],2016,No,3.100000,5,Quarterly,False,True
EVS02647,41.972551,-87.689397,"3869 Chicago Ave, Chicago",L2,0.250000,00:00-24:00,2.480000,17,Tesla,50,"['Tesla', 'CCS']",2018,No,5.000000,10,Quarterly,True,False
EVS02648,34.007028,-118.281007,"5086 Los Angeles Ave, Los Angeles",L2,0.380000,6:00-22:00,13.840000,30,EVgo,50,['Tesla'],2011,Yes,4.400000,4,Monthly,False,False
EVS02649,25.325723,55.398528,"121 Dubai Ave, Dubai",L2,0.370000,6:00-22:00,8.110000,51,Ionity,350,['Type 2'],2018,Yes,3.400000,2,Monthly,False,True
EVS02650,52.531784,13.419510,"4214 Berlin Ave, Berlin",L1,0.390000,9:00-18:00,9.700000,46,EVgo,350,['CHAdeMO'],2016,Yes,3.700000,1,Annually,False,True
EVS02652,41.994634,-87.658839,"3807 Chicago Ave, Chicago",L2,0.440000,9:00-18:00,8.730000,77,Greenlots,350,['Type 2'],2017,Yes,3.000000,6,Monthly,False,True
EVS02653,-33.728227,18.529816,"5055 Cape Town Ave, Cape Town",L1,0.420000,00:00-24:00,13.510000,71,Ionity,150,"['CHAdeMO', 'CCS']",2015,Yes,3.000000,4,Annually,True,True
EVS02654,13.862270,100.547796,"4763 Bangkok Ave, Bangkok",L2,0.300000,00:00-24:00,4.940000,68,Tesla,350,['Type 2'],2016,Yes,3.700000,2,Quarterly,True,True
EVS02655,19.568779,-99.060375,"9624 Mexico City Ave, Mexico City",L1,0.440000,9:00-18:00,10.300000,31,Greenlots,50,"['Tesla', 'CHAdeMO']",2018,No,3.200000,5,Annually,False,False
EVS02656,37.638423,127.062864,"720 Seoul Ave, Seoul",L1,0.360000,6:00-22:00,9.310000,25,Greenlots,350,"['Tesla', 'CHAdeMO']",2012,Yes,3.400000,7,Monthly,False,True
EVS02657,37.868889,-122.415315,"1590 San Francisco Ave, San Francisco",DC,0.460000,9:00-18:00,7.530000,23,Ionity,22,"['Type 2', 'CHAdeMO']",2014,No,4.700000,5,Quarterly,False,False
EVS02658,37.664382,126.917192,"2970 Seoul Ave, Seoul",DC,0.420000,00:00-24:00,10.990000,33,Greenlots,150,"['Tesla', 'Type 2']",2012,Yes,3.500000,1,Monthly,True,True
EVS02659,37.728534,-122.462490,"723 San Francisco Ave, San Francisco",DC,0.450000,00:00-24:00,10.880000,25,ChargePoint,50,['CCS'],2021,No,4.900000,6,Annually,True,False
EVS02660,37.785171,-122.301361,"4546 San Francisco Ave, San Francisco",L1,0.370000,6:00-22:00,4.500000,27,ChargePoint,350,['CCS'],2019,No,3.300000,2,Annually,False,True
EVS02662,13.785891,100.542165,"1524 Bangkok Ave, Bangkok",L2,0.300000,6:00-22:00,0.580000,38,Greenlots,22,"['CHAdeMO', 'Type 2']",2013,No,4.900000,9,Monthly,False,False
EVS02663,37.526636,126.991521,"1593 Seoul Ave, Seoul",DC,0.460000,00:00-24:00,11.220000,93,ChargePoint,22,"['CCS', 'Type 2']",2018,Yes,4.400000,5,Monthly,True,False
EVS02664,25.271938,55.227238,"9291 Dubai Ave, Dubai",L2,0.210000,9:00-18:00,14.150000,20,Tesla,350,['Tesla'],2019,Yes,3.400000,4,Monthly,False,True
EVS02665,19.525616,-99.020481,"4646 Mexico City Ave, Mexico City",L1,0.260000,9:00-18:00,6.370000,58,Greenlots,50,['Type 2'],2021,No,3.300000,9,Monthly,False,False
EVS02666,37.778960,-122.327024,"7325 San Francisco Ave, San Francisco",L2,0.280000,9:00-18:00,10.330000,66,ChargePoint,350,['Tesla'],2023,No,4.100000,2,Annually,False,True
EVS02667,41.882683,-87.758088,"4296 Chicago Ave, Chicago",DC,0.180000,9:00-18:00,2.760000,95,Tesla,350,['CCS'],2023,Yes,4.400000,3,Annually,False,True
EVS02668,-23.623786,-46.635339,"9174 São Paulo Ave, São Paulo",DC,0.330000,9:00-18:00,19.550000,24,Greenlots,22,"['Type 2', 'CCS']",2021,No,3.200000,8,Monthly,False,False
EVS02669,-33.863547,151.375320,"2005 Sydney Ave, Sydney",L1,0.230000,9:00-18:00,9.670000,66,Ionity,150,"['CCS', 'Tesla']",2023,Yes,4.100000,8,Annually,False,True
EVS02670,39.991493,116.455231,"924 Beijing Ave, Beijing",DC,0.220000,00:00-24:00,13.270000,17,EVgo,150,"['Type 2', 'Tesla']",2019,Yes,4.000000,8,Quarterly,True,True
EVS02672,13.738371,100.431601,"4657 Bangkok Ave, Bangkok",L2,0.160000,00:00-24:00,8.910000,82,ChargePoint,350,"['Tesla', 'CHAdeMO']",2010,Yes,5.000000,2,Annually,True,True
EVS02673,34.152461,-118.388389,"4171 Los Angeles Ave, Los Angeles",DC,0.380000,00:00-24:00,17.730000,65,Greenlots,150,['Tesla'],2021,No,3.900000,4,Annually,True,True
EVS02674,13.897581,100.561277,"6017 Bangkok Ave, Bangkok",L1,0.320000,6:00-22:00,7.450000,14,Tesla,50,"['CCS', 'CHAdeMO']",2023,No,4.600000,8,Annually,False,False
EVS02675,41.896206,-87.693921,"297 Chicago Ave, Chicago",DC,0.300000,00:00-24:00,9.470000,45,EVgo,22,['CHAdeMO'],2015,No,4.100000,6,Quarterly,True,False
EVS02676,34.066844,-118.224774,"733 Los Angeles Ave, Los Angeles",DC,0.110000,6:00-22:00,19.320000,58,Greenlots,350,"['Type 2', 'Tesla']",2015,No,3.300000,6,Monthly,False,True
EVS02677,39.821270,116.233021,"8965 Beijing Ave, Beijing",L2,0.350000,6:00-22:00,9.390000,33,Ionity,50,['Tesla'],2019,No,3.900000,8,Quarterly,False,False
EVS02678,39.970714,116.283807,"6459 Beijing Ave, Beijing",L1,0.130000,00:00-24:00,0.930000,33,Ionity,22,"['Tesla', 'Type 2']",2013,No,4.400000,8,Monthly,True,False
EVS02679,41.808146,-87.673592,"2249 Chicago Ave, Chicago",DC,0.290000,9:00-18:00,19.050000,65,EVgo,50,"['Tesla', 'CCS']",2021,Yes,3.300000,9,Monthly,False,False
EVS02680,39.839807,116.278800,"2403 Beijing Ave, Beijing",L1,0.150000,00:00-24:00,14.810000,29,ChargePoint,150,['CCS'],2011,Yes,4.100000,7,Quarterly,True,True
EVS02682,-33.850151,151.342024,"7561 Sydney Ave, Sydney",DC,0.350000,6:00-22:00,11.300000,54,ChargePoint,150,['CCS'],2017,Yes,5.000000,5,Monthly,False,True
EVS02683,19.111609,72.802396,"6955 Mumbai Ave, Mumbai",L2,0.240000,9:00-18:00,15.920000,51,ChargePoint,50,"['CHAdeMO', 'CCS']",2018,Yes,3.200000,2,Quarterly,False,False
EVS02684,52.530203,13.398759,"8292 Berlin Ave, Berlin",DC,0.180000,00:00-24:00,19.850000,40,Tesla,150,['Tesla'],2022,Yes,4.800000,5,Annually,True,True
EVS02685,52.423077,13.489325,"6205 Berlin Ave, Berlin",DC,0.330000,6:00-22:00,15.730000,64,ChargePoint,50,"['Type 2', 'CCS']",2021,No,3.300000,6,Annually,False,False
EVS02686,34.120588,-118.333809,"5584 Los Angeles Ave, Los Angeles",L1,0.350000,9:00-18:00,13.020000,89,Tesla,50,"['Type 2', 'CCS']",2020,Yes,4.700000,6,Quarterly,False,False
EVS02687,19.482316,-99.166951,"9981 Mexico City Ave, Mexico City",L1,0.140000,6:00-22:00,9.510000,45,ChargePoint,150,"['CCS', 'Tesla']",2019,Yes,3.300000,1,Monthly,False,True
EVS02688,25.319742,55.354312,"8393 Dubai Ave, Dubai",L1,0.470000,6:00-22:00,16.980000,25,Tesla,350,['CHAdeMO'],2019,Yes,5.000000,2,Quarterly,False,True
EVS02689,37.732186,-122.357309,"4986 San Francisco Ave, San Francisco",DC,0.200000,9:00-18:00,8.220000,99,ChargePoint,150,"['CHAdeMO', 'Tesla']",2023,Yes,3.200000,1,Monthly,False,True
EVS02690,37.521839,127.020694,"2027 Seoul Ave, Seoul",L1,0.360000,00:00-24:00,7.780000,40,EVgo,50,['CCS'],2015,No,4.700000,1,Monthly,True,False
EVS02692,19.043711,72.833042,"8639 Mumbai Ave, Mumbai",L1,0.170000,00:00-24:00,14.650000,63,EVgo,22,"['CCS', 'Tesla']",2021,Yes,4.500000,7,Annually,True,False
EVS02693,25.327177,55.345398,"3982 Dubai Ave, Dubai",L2,0.360000,9:00-18:00,19.720000,64,Tesla,50,['CHAdeMO'],2016,Yes,4.400000,4,Quarterly,False,False
EVS02694,-33.836682,18.558822,"5759 Cape Town Ave, Cape Town",L2,0.340000,9:00-18:00,4.120000,53,EVgo,350,['CHAdeMO'],2011,Yes,3.600000,4,Monthly,False,True
EVS02695,19.417633,-99.126659,"4343 Mexico City Ave, Mexico City",DC,0.120000,9:00-18:00,11.390000,86,EVgo,350,['CCS'],2015,Yes,3.400000,9,Annually,False,True
EVS02696,-33.880106,18.570584,"3712 Cape Town Ave, Cape Town",DC,0.310000,6:00-22:00,6.520000,71,Tesla,350,['Type 2'],2017,No,3.100000,6,Monthly,False,True
EVS02697,25.278031,55.314874,"3314 Dubai Ave, Dubai",L1,0.290000,6:00-22:00,5.640000,31,Greenlots,350,"['Type 2', 'CCS']",2014,Yes,3.900000,10,Monthly,False,True
